"Species","Scenario","Metric","Type","FDR","Year","Value","Lower","Upper","Source"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,6,0.971045452386628,0.971045452386628,0.971045452386628,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,7,0.959891589398449,0.959891589398449,0.959891589398449,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,8,0.94713828981457,0.94713828981457,0.94713828981457,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,9,0.932863296327065,0.932863296327065,0.932863296327065,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,10,0.917147801928336,0.917147801928336,0.917147801928336,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,11,0.900078692784834,0.900078692784834,0.900078692784834,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,12,0.881750819268358,0.881750819268358,0.881750819268358,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,13,0.871747962986855,0.871747962986855,0.871747962986855,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,14,0.867903302660743,0.867903302660743,0.867903302660743,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,15,0.868617544870155,0.868617544870155,0.868617544870155,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,16,0.872738399555272,0.872738399555272,0.872738399555272,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,17,0.879426849329649,0.879426849329649,0.879426849329649,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,18,0.888060544922359,0.888060544922359,0.888060544922359,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,19,0.89816405628007,0.89816405628007,0.89816405628007,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.8,20,0.909361691783419,0.909361691783419,0.909361691783419,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,0,1,1,1,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,1,1.00009283004479,1.00009283004479,1.00009283004479,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,2,0.998115041522788,0.998115041522788,0.998115041522788,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,3,0.994139139045351,0.994139139045351,0.994139139045351,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,4,0.988247885942394,0.988247885942394,0.988247885942394,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,5,0.980523362381876,0.980523362381876,0.980523362381876,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,6,0.971045452386628,0.971045452386628,0.971045452386628,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,7,0.959891589398449,0.959891589398449,0.959891589398449,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,8,0.954168938648926,0.954168938648926,0.954168938648926,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,9,0.952637890421453,0.952637890421453,0.952637890421453,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,10,0.95431330829453,0.95431330829453,0.95431330829453,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,11,0.958433300979616,0.958433300979616,0.958433300979616,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,12,0.964406298568095,0.964406298568095,0.964406298568095,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,13,0.971769427405751,0.971769427405751,0.971769427405751,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,14,0.980155306018841,0.980155306018841,0.980155306018841,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,15,0.989267592609013,0.989267592609013,0.989267592609013,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,16,0.998864080646715,0.998864080646715,0.998864080646715,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,17,1.00874534852899,1.00874534852899,1.00874534852899,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,18,1.01874705646695,1.01874705646695,1.01874705646695,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,19,1.02873442150907,1.02873442150907,1.02873442150907,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Static",0.9,20,1.03859795202092,1.03859795202092,1.03859795202092,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,0,1,1,1,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,1,1.00009283004479,1.00009283004479,1.00009283004479,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,2,1.00261848730432,1.00261848730432,1.00261848730432,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,3,1.00294950294406,1.00294950294406,1.00294950294406,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,4,1.00113104049576,1.00113104049576,1.00113104049576,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,5,0.997245519092404,0.997245519092404,0.997245519092404,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,6,0.991387841778273,0.991387841778273,0.991387841778273,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,7,0.983657017243867,0.983657017243867,0.983657017243867,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,8,0.974149438845461,0.974149438845461,0.974149438845461,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,9,0.962956209118286,0.962956209118286,0.962956209118286,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,10,0.950163479447572,0.950163479447572,0.950163479447572,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,11,0.935854601490292,0.935854601490292,0.935854601490292,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,12,0.920113155615945,0.920113155615945,0.920113155615945,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,13,0.903026175060532,0.903026175060532,0.903026175060532,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,14,0.884687228286304,0.884687228286304,0.884687228286304,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,15,0.865199194147566,0.865199194147566,0.865199194147566,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,16,0.84467662418651,0.84467662418651,0.84467662418651,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,17,0.823247576261068,0.823247576261068,0.823247576261068,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,18,0.801054776568551,0.801054776568551,0.801054776568551,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,19,0.778255951571443,0.778255951571443,0.778255951571443,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.6,20,0.755023174250973,0.755023174250973,0.755023174250973,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,0,1,1,1,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,1,1.00009283004479,1.00009283004479,1.00009283004479,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,2,1.00261848730432,1.00261848730432,1.00261848730432,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,3,1.00294950294406,1.00294950294406,1.00294950294406,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,4,1.00113104049576,1.00113104049576,1.00113104049576,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,5,0.997245519092404,0.997245519092404,0.997245519092404,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,6,0.991387841778273,0.991387841778273,0.991387841778273,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,7,0.983657017243867,0.983657017243867,0.983657017243867,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,8,0.974149438845461,0.974149438845461,0.974149438845461,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,9,0.962956209118286,0.962956209118286,0.962956209118286,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,10,0.950163479447572,0.950163479447572,0.950163479447572,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,11,0.935854601490292,0.935854601490292,0.935854601490292,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,12,0.920113155615945,0.920113155615945,0.920113155615945,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,13,0.903026175060532,0.903026175060532,0.903026175060532,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,14,0.884687228286304,0.884687228286304,0.884687228286304,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,15,0.865199194147566,0.865199194147566,0.865199194147566,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,16,0.84467662418651,0.84467662418651,0.84467662418651,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,17,0.823247576261068,0.823247576261068,0.823247576261068,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,18,0.801054776568551,0.801054776568551,0.801054776568551,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,19,0.778255951571443,0.778255951571443,0.778255951571443,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.7,20,0.766648986732118,0.766648986732118,0.766648986732118,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,0,1,1,1,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,1,1.00009283004479,1.00009283004479,1.00009283004479,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,2,1.00261848730432,1.00261848730432,1.00261848730432,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,3,1.00294950294406,1.00294950294406,1.00294950294406,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,4,1.00113104049576,1.00113104049576,1.00113104049576,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,5,0.997245519092404,0.997245519092404,0.997245519092404,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,6,0.991387841778273,0.991387841778273,0.991387841778273,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,7,0.983657017243867,0.983657017243867,0.983657017243867,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,8,0.974149438845461,0.974149438845461,0.974149438845461,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,9,0.962956209118286,0.962956209118286,0.962956209118286,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,10,0.950163479447572,0.950163479447572,0.950163479447572,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,11,0.935854601490292,0.935854601490292,0.935854601490292,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,12,0.920113155615945,0.920113155615945,0.920113155615945,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,13,0.911460964466677,0.911460964466677,0.911460964466677,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,14,0.908172248423626,0.908172248423626,0.908172248423626,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,15,0.908927596611062,0.908927596611062,0.908927596611062,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,16,0.912742959170352,0.912742959170352,0.912742959170352,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,17,0.918878692757831,0.918878692757831,0.918878692757831,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,18,0.926771137608948,0.926771137608948,0.926771137608948,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,19,0.935981049550331,0.935981049550331,0.935981049550331,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.8,20,0.941591212104573,0.941591212104573,0.941591212104573,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,0,1,1,1,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,1,1.00009283004479,1.00009283004479,1.00009283004479,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,2,1.00261848730432,1.00261848730432,1.00261848730432,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,3,1.00700967705413,1.00700967705413,1.00700967705413,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,4,1.01278978824692,1.01278978824692,1.01278978824692,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,5,1.01957266588799,1.01957266588799,1.01957266588799,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,6,1.02704945117858,1.02704945117858,1.02704945117858,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,7,1.0349751453905,1.0349751453905,1.0349751453905,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,8,1.04315584110728,1.04315584110728,1.04315584110728,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,9,1.04914962680178,1.04914962680178,1.04914962680178,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,10,1.05305095123937,1.05305095123937,1.05305095123937,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,11,1.05497831007176,1.05497831007176,1.05497831007176,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,12,1.05505337663293,1.05505337663293,1.05505337663293,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,13,1.05339107371778,1.05339107371778,1.05339107371778,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,14,1.05009328244972,1.05009328244972,1.05009328244972,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,15,1.04524652461218,1.04524652461218,1.04524652461218,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,16,1.03892223909561,1.03892223909561,1.03892223909561,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,17,1.03580142595602,1.03580142595602,1.03580142595602,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,18,1.03525181463957,1.03525181463957,1.03525181463957,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,19,1.03673103026057,1.03673103026057,1.03673103026057,"Deterministic"
"Black Rockfish","Recruitment","Relative Biomass","Transient",0.9,20,1.03978961590997,1.03978961590997,1.03978961590997,"Deterministic"
